id,name,habitat,description,move,sprite_front,sprite_back,c_description,haiku_2,haiku_3
99.0,kingler,waters-edge,"The large pincer has 10,000-horsepower
crushing force. However, its huge size
makes it unwieldy to use.",vice-grip,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/99.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/99.gif,"The large pincer has 10,000-horsepower crushing force. However, its huge size makes it unwieldy to use.","Prediction:
 The kingler lives in the water's edge,
A pincer with 10,000 horsepower of power,
Yet the","Prediction:
 Kingler the crusher
Is a powerful Pokemon
With a pincer of 10,000 horsepower
But its size is too"
100.0,voltorb,urban,"Usually found in power plants. Easily
mistaken for a POKé BALL, it has
zapped many people.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/100.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/100.gif,"Usually found in power plants. Easily mistaken for a POKé BALL, it has zapped many people.","Prediction:
 A power plant's a voltorb lives,

Is that a POKé ball?
It's a head","Prediction:
 In the power plant's cage,
The Pokémon Voltorb
Zapped many people."
101.0,electrode,urban,"It stores electric energy under very high
pressure. It often explodes with little or
no provocation.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/101.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/101.gif,It stores electric energy under very high pressure. It often explodes with little or no provocation.,"Prediction:
 The Pokémon Electrode,

With its headbutt,

Is an electric bomb.","Prediction:
 A Pokemon named Electrode,
Store electric energy,
Explodes with little provocation."
102.0,exeggcute,forest,"It is often mistaken for eggs. When
disturbed, they quickly gather and attack
in swarms.",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/102.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/102.gif,"It is often mistaken for eggs. When disturbed, they quickly gather and attack in swarms.","Prediction:
 Exeggcute, the false egg
Flutter past you
And strike, like the
True egg.","Prediction:
 The Pokemon exeggcute
Is often mistaken for
An egg.
It is a small, round
 Pokemon."
103.0,exeggutor,forest,"It is said that on rare occasions, one
of its heads will drop off and continue on
as an EXEGGCUTE.",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/103.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/103.gif,"It is said that on rare occasions, one of its heads will drop off and continue on as an EXEGGCUTE.","Prediction:
 An exeggutor lives

In the forest.

It knows the move

Swords-dance.","Prediction:
 A Pokemon's life,

Is as a whole.

An EXEGGCUTE."
104.0,cubone,mountain,"Because it never removes its skull helmet,
no one has ever seen this POKéMON’s real
face.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/104.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/104.gif,"Because it never removes its skull helmet, no one has ever seen this CUBONE’s real face.","Prediction:
 A Cubone in the distance
The helmet on the helmet:
The real face is a mystery.","Prediction:
 Cubone is a Pokemon that
Will always wear his helmet.
That way no one can see his face."
105.0,marowak,mountain,"It is small and was originally very weak.
Its temperament turned ferocious when it
began using bones.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/105.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/105.gif,It is small and was originally very weak. Its temperament turned ferocious when it began using bones.,"Prediction:
 A Pokemon called Marowak
Is small and very weak
But its temperament turned ferocious,
When it began using","Prediction:
 The marowak

Is the smallest Pokemon

And also the weakest.

It is small and

"
106.0,hitmonlee,urban,"When in a hurry, its legs lengthen
progressively. It runs smoothly with
extra-long, loping strides.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/106.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/106.gif,"When in a hurry, its legs lengthen progressively. It runs smoothly with extra-long, loping strides.","Prediction:
 Hitmonlee
Lopes along
Mega-punch!","Prediction:
 A Pokemon's name
Is ""hitmonlee""
A Pokemon that is
From urban areas."
107.0,hitmonchan,urban,"While apparently doing nothing, it fires
punches in lightning-fast volleys that are
impossible to see.",comet-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/107.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/107.gif,"While apparently doing nothing, it fires punches in lightning-fast volleys that are impossible to see.","Prediction:
 A lightning-fast Pokemon

With a Comet-Punch

A fast-moving attack.","Prediction:
 A quick, fast Pokemon,

A lightning-fast punch,

A flash of light."
108.0,lickitung,grassland,"Its tongue can be extended like a
chameleon’s. It leaves a tingling
sensation when it licks enemies.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/108.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/108.gif,Its tongue can be extended like a chameleon’s. It leaves a tingling sensation when it licks enemies.,"Prediction:
 I am a Pokémon
Who live in a grassland
And I know the move
Mega- punch","Prediction:
 Lickitung, the tongue-twister Pokémon
Is a creature of the grassland,
A chameleon-like"
109.0,koffing,urban,"Because it stores several kinds of toxic
gases in its body, it is prone to
exploding without warning.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/109.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/109.gif,"Because it stores several kinds of toxic gases in its body, it is prone to exploding without warning.","Prediction:
 A koffing
Is a Pokemon
That lives in the city.

It is prone to explode.","Prediction:
 Koffing, a Pokemon of toxic gas

The sound of koffing,

Koffing,
"
110.0,weezing,urban,"Where two kinds of poison gases meet, two
KOFFING can fuse into a WEEZING over
many years.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/110.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/110.gif,"Where two kinds of poison gases meet, two KOFFING can fuse into a WEEZING over many years.","Prediction:
 Weezing
Poke!

Koffing","Prediction:
 Weezing,
A Pokemon
Of  the poison gas
Of the meeting
Of two types
Of KOFFING"
111.0,rhyhorn,rough-terrain,"Its massive bones are 1,000 times harder
than human bones. Its TACKLE can knock a
semitrailer flying.",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/111.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/111.gif,"Its massive bones are 1,000 times harder than human bones. Its TACKLE can knock a semitrailer flying.","Prediction:
 Its massive bones,
A thousand-fold
Harder than human bones.

A Rhyhorn
Flies","Prediction:
 The rhyhorn is a tough Pokemon
Who's bones are hard as nails—
With the strength to knock a sem"
112.0,rhydon,rough-terrain,"Protected by an armor-like hide, it is
capable of living in molten lava of 3,600
degrees Fahrenheit.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/112.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/112.gif,"Protected by an armor-like hide, it is capable of living in molten lava of 3,600 degrees Fahrenheit.","Prediction:
 A rhodon, a Pokemon's name
Is made of the hide
Of a giant turtle
","Prediction:
 Rhydon,

With scales

Of lava

"
113.0,chansey,urban,"A rare and elusive POKéMON that is said
to bring happiness to those who manage to
catch one.",pound,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/113.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/113.gif,A rare and elusive CHANSEY that is said to bring happiness to those who manage to catch one.,"Prediction:
 Chansey, the happiness Pokemon
Is the first Pokemon I saw
And I caught it, and it brought me luck.","Prediction:
 Chansey, with eyes half-closed
A rare Pokemon, so hard to find
A happy ending for you, I"
114.0,tangela,grassland,"The whole body is swathed with wide vines
that are similar to seaweed. The vines
sway as it walks.",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/114.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/114.gif,The whole body is swathed with wide vines that are similar to seaweed. The vines sway as it walks.,"Prediction:
 Tangela, the grass Pokémon
The whole body is swathed with swaying
Vine-like seaweed.
","Prediction:
 Tangela's body is covered in

Vines that sway

When it walks.
"
115.0,kangaskhan,grassland,"The infant rarely ventures out of its
mother’s protective pouch until it is
three years old.",pound,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/115.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/115.gif,The infant rarely ventures out of its mother’s protective pouch until it is three years old.,"Prediction:
 In the grassland,

A kangaskhan

Dwell.
","Prediction:
 Kangaskhan,
A small,
Three-year-old
Pokemon."
116.0,horsea,sea,"Known to shoot down flying bugs with
precision blasts of ink from the surface
of the water.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/116.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/116.gif,Known to shoot down flying bugs with precision blasts of ink from the surface of the water.,"Prediction:
 In the sea's smooth surface,
A Pokemon called ""Horsea""
Is known to shoot
A perfect ball of","Prediction:
 A fish, so small
It's a Pokemon

It's a sea horse, the small fish"
117.0,seadra,sea,"It is capable of swimming backwards by
rapidly flapping its winglike pectoral fins
and stout tail.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/117.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/117.gif,It is capable of swimming backwards by rapidly flapping its winglike pectoral fins and stout tail.,"Prediction:
 Seadra the Pokemon
Is as quick as the waves
Of the deep blue sea.
","Prediction:
 Seadra, a Pokemon
Swimming backwards
With its pectoral fins and tail."
118.0,goldeen,waters-edge,"Its tail fin billows like an elegant
ballroom dress, giving it the nickname of
“The Water Queen.”",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/118.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/118.gif,"Its tail fin billows like an elegant ballroom dress, giving it the nickname of “The Water Queen.”","Prediction:
 In the waters' edge,
A water queen,
With her billowing tail,
Goes dancing.","Prediction:
 A water queen, so grand and so grand
Is the goldeen, which is a Pokemon
It can be found,"
119.0,seaking,waters-edge,"The horn on its head is sharp like a
drill. It bores a hole in a boulder to
make its nest.",swords-dance,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/119.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/119.gif,The horn on its head is sharp like a drill. It bores a hole in a boulder to make its nest.,"Prediction:
 The seaking lives at the edge of the water,
And knows the move ""swords-dance"".
","Prediction:
 The seaking
A horn on its head
Is sharp like a drill,
A hole of water."
120.0,staryu,sea,"It appears in large numbers by seashores.
At night, its central core flashes with a
red light.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/120.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/120.gif,"It appears in large numbers by seashores. At night, its central core flashes with a red light.","Prediction:
 When the starryu
Caught my eye,
I could see
A red light
Flashed in its core","Prediction:
 Staryu,
A starry sea.

Staryu,
A star that shines."
121.0,starmie,sea,"Its central core glows with the seven
colors of the rainbow. Some people value
the core as a gem.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/121.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/121.gif,Its central core glows with the seven colors of the rainbow. Some people value the core as a gem.,"Prediction:
 The star Pokémon,
Starmie’s core.
Is a bright-eyed gem.","Prediction:
 A starmie glows like a star
A central core bright
A gem."
122.0,mr-mime,urban,"If interrupted while it is miming, it will
suddenly DOUBLESLAP the offender with its
broad hands.",pound,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/122.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/122.gif,"If interrupted while it is miming, it will suddenly DOUBLESLAP the offender with its broad hands.","Prediction:
 Mr- mime lives in  urban,
A Pokemon with the move Pound.

If interrupted while it's miming","Prediction:
 A double-lipped Mr. Mime

Stretching out its hands.
"
123.0,scyther,grassland,"It tears and shreds prey with its wickedly
sharp scythes. It very rarely spreads its
wings to fly.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/123.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/123.gif,It tears and shreds prey with its wickedly sharp scythes. It very rarely spreads its wings to fly.,"Prediction:
 Scyther, tearing and shredded
Scyther, with its sharp wings
Scyther, rare to fly.","Prediction:
 Scyther, with its wickedly sharp scythes
Scratches and tears its prey.
From a grassland"
124.0,jynx,urban,"It seductively wiggles its hips as it
walks. It can cause people to dance in
unison with it.",pound,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/124.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/124.gif,It seductively wiggles its hips as it walks. It can cause people to dance in unison with it.,"Prediction:
 Jynx

 walks seductively

Wiggles hips

It's got the move
Pound","Prediction:
 It wiggles its hips
It's hard to refuse its calls
It's a jynx"
125.0,electabuzz,grassland,"Normally found near power plants, they
can wander away and cause major
blackouts in cities.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/125.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/125.gif,"Normally found near power plants, they can wander away and cause major blackouts in cities.","Prediction:
 Electabuzz, 
Hiding near power plants,
Mega-punch!","Prediction:
 Electabuzz,
A black electric
A power plant."
126.0,magmar,mountain,"Its body always burns with an orange glow
that enables it to hide perfectly amidst
flames.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/126.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/126.gif,Its body always burns with an orange glow that enables it to hide perfectly amidst flames.,"Prediction:
 Magmar lives in the mountains.
It lives on fire,
And knows the move
Mega-punch.","Prediction:
 A magmar, hiding in the flames,
A flame that burns with orange glow.
"
127.0,pinsir,forest,"If it fails to crush the foe in its
pincers, it will swing around and toss
the opponent.",vice-grip,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/127.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/127.gif,"If it fails to crush the foe in its pincers, it will swing around and toss the opponent.","Prediction:
 A Pokemon called ""pinsir""

A pincers that cannot crush the enemy

Is a Pokemon that swings","Prediction:
 A Pokemon called Pinsir
If it cannot crush the foe
It will spin and toss the opponent."
128.0,tauros,grassland,"When it targets an enemy, it charges
furiously while whipping its body with its
long tails.",stomp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/128.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/128.gif,"When it targets an enemy, it charges furiously while whipping its body with its long tails.","Prediction:
 A Pokemon called Tauros charges
And whips the grass with its tail.
It always lives in the grassland.","Prediction:
 A taurors charges
Whipping its body
In a grassland."
129.0,magikarp,waters-edge,"In the distant past, it was somewhat
stronger than the horribly weak
descendants that exist today.",tackle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/129.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/129.gif,"In the distant past, it was somewhat stronger than the horribly weak descendants that exist today.","Prediction:
 Magikarp, the mighty Pokemon
Lives in the water's edge.
He knows the move tackle.","Prediction:
 Magikarp, the powerful Pokemon

The waters' edge, where it swims.

Magikarp,"
130.0,gyarados,waters-edge,"It is an extremely vicious and violent
POKéMON. When humans begin to fight,
it will appear and burn everything to the
ground with intensely hot flames.",bind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/130.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/130.gif,"It is an extremely vicious and violent GYARADOS. When humans begin to fight, it will appear and burn everything to the ground with intensely hot flames.","Prediction:
 Gya!

Gya!

Gya!

Gya!

Gya! *G","Prediction:
 GYARADOS!
Fierce and violent,
When the water turns red,
It will go out"
131.0,lapras,sea,"A POKéMON that has been overhunted
almost to extinction. It can ferry people
on its back.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/131.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/131.gif,A LAPRAS that has been overhunted almost to extinction. It can ferry people on its back.,"Prediction:
 A LAPRAS

With a broken back

And an empty nest.","Prediction:
 A lapras, with its back
To the sea, a place of life
And death."
132.0,ditto,urban,"Capable of copying an opponent’s genetic
code to instantly transform itself into a
duplicate of the enemy.",transform,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/132.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/132.gif,Capable of copying an opponent’s genetic code to instantly transform itself into a duplicate of the enemy.,"Prediction:
 Ditto lives in the city,
And it knows the move,
Transform.","Prediction:
 Ditto

A ditto, in the city
A ditto, in its den"
133.0,eevee,urban,"Its genetic code is irregular. It may
mutate if it is exposed to radiation from
element STONES.",pay-day,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/133.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/133.gif,Its genetic code is irregular. It may mutate if it is exposed to radiation from element STONES.,"Prediction:
 A Pokemon named Eevee

 Lives on the concrete

And knows the move

Pay-day.","Prediction:
 A Pokemon called ""eevee""

Its genetic code is

 Irregular."
134.0,vaporeon,urban,"Lives close to water. Its long tail is
ridged with a fin which is often mistaken
for a mermaid’s.",pay-day,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/134.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/134.gif,Lives close to water. Its long tail is ridged with a fin which is often mistaken for a mermaid’s.,"Prediction:
 Vabeon, lives close to water.

Its beautiful and long tail
Is mistaken for a mermaid’s","Prediction:
 Vaporeon lives close to the

Water, with its long

Ridged tail, a fin."
135.0,jolteon,urban,"It accumulates negative ions in the
atmosphere to blast out 10,000-volt
lightning bolts.",pay-day,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/135.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/135.gif,"It accumulates negative ions in the atmosphere to blast out 10,000-volt lightning bolts.","Prediction:
 Jolteon, the thunder Pokemon.
In the city's thunderclouds,
A storm is brewing.","Prediction:
 a jolteon,

a storm,

a lightning bolt."
136.0,flareon,urban,"When storing thermal energy in its body,
its temperature can soar to over 1,600
degrees Fahrenheit.",pay-day,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/136.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/136.gif,"When storing thermal energy in its body, its temperature can soar to over 1,600 degrees Fahrenheit.","Prediction:
 Flareon is a Fire-type Pokemon
A body temperature of 1,600 degrees
A move called Pay Day","Prediction:
 Flareon, the fire-breathing Pokemon
Is the temperature in its body
A thousand degrees, or more."
137.0,porygon,urban,"Using the most advanced technologies,
scientists finally succeeded in making the
first artificial POKéMON.",headbutt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/137.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/137.gif,"Using the most advanced technologies, scientists finally succeeded in making the first artificial PORYGON.","Prediction:
 A PORYGON lives in the city
It knows the move
Headbutt","Prediction:
 A porygon skulks

In the city, between
The buildings."
138.0,omanyte,sea,"Although long extinct, in rare cases, it
can be genetically regenerated from
fossils.",bind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/138.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/138.gif,"Although long extinct, in rare cases, it can be genetically regenerated from fossils.","Prediction:
 Omanyte, the omanyte
Is a Pokemon that is
long extinct","Prediction:
 A omanyte, once more,
Is found in the sea.

But once more,
It's gone"
139.0,omastar,sea,"Despite having strong fangs and tentacles,
it went extinct when its heavy shell made
it unable to catch prey.",bind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/139.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/139.gif,"Despite having strong fangs and tentacles, it went extinct when its heavy shell made it unable to catch prey.","Prediction:
 It was a star-shaped Pokemon.
A shell as hard as rock,
It was impossible to break.
","Prediction:
 Once, in the deep,

A star

Fell."
140.0,kabuto,sea,"A POKéMON that was regenerated from a
fossil found in what was once the ocean
floor long ago.",scratch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/140.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/140.gif,A KABUTO that was regenerated from a fossil found in what was once the ocean floor long ago.,"Prediction:
 A Kabuto
Residues
From the ocean floor.","Prediction:
 A kabuto,
A skull,
A thing of bone."
141.0,kabutops,sea,"It swims freely through water. It catches
prey with its scythe-like arms and drains
the victim’s fluids.",scratch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/141.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/141.gif,It swims freely through water. It catches prey with its scythe-like arms and drains the victim’s fluids.,"Prediction:
 Kabutops, a fish swims freely
In the blue ocean of the sea.
A scythe-like arm","Prediction:
 Kabutops swims,
In the deep, deep sea,
Catching prey
With its scythe-like"
142.0,aerodactyl,mountain,"It was regenerated from a dinosaur’s
genetic matter that was found in amber.
It flies with high-pitched cries.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/142.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/142.gif,It was regenerated from a dinosaur’s genetic matter that was found in amber. It flies with high-pitched cries.,"Prediction:
 In the mountain,
Wherever the wind blows,
Aerodactyl flies.
","Prediction:
 A Pokemon,
Aerodactyl,
Flies high,
Wings outstretched."
143.0,snorlax,mountain,"Very lazy. Just eats and sleeps. As its
rotund bulk builds, it becomes steadily
more slothful.",mega-punch,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/143.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/143.gif,"Very lazy. Just eats and sleeps. As its rotund bulk builds, it becomes steadily more slothful.","Prediction:
 Snorlax is a Pokemon

With a very lazy bulk,

Just eats and sleeps,

And","Prediction:
 Snorlax

Is a very lazy Pokemon

Who just eats and sleeps,

As its bulk grows"
144.0,articuno,rare,"A legendary bird POKéMON that is said to
appear to doomed people who are lost in
icy mountains.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/144.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/144.gif,A legendary bird ARTICUNO that is said to appear to doomed people who are lost in icy mountains.,"Prediction:
 A legendary bird
That is the articuno.
The articuno is a Pokemon.","Prediction:
 An Articuno, in flight
A winter's night
And lost forever."
145.0,zapdos,rare,"One of the legendary bird POKéMON.
While it is flying, it makes crackling and
snapping sounds.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/145.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/145.gif,"One of the legendary bird ZAPDOS. While it is flying, it makes crackling and snapping sounds.","Prediction:
 At once,

The ZAPDOS

Flutters and snaps.","Prediction:
 A ZAPDOS so rare
And so swift
It makes a crackling and snapping sound."
146.0,moltres,rare,"It is said to be the legendary bird
POKéMON of fire. Every flap of its wings
creates a dazzling flare of flames.",razor-wind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/146.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/146.gif,It is said to be the legendary bird MOLTRES of fire. Every flap of its wings creates a dazzling flare of flames.,"Prediction:
 Moltres, the legendary bird
MOLTRES of fire

Every flap of its wings,
A dazzling","Prediction:
 A Moltres, legendary bird of fire,
Every flap of its wings creates a dazzling flare of flames.
It"
147.0,dratini,waters-edge,"Long considered a mythical POKéMON until
recently, when a small colony was found
living underwater.",bind,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/147.gif,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/versions/generation-v/black-white/animated/back/147.gif,"Long considered a mythical DRATINI until recently, when a small colony was found living underwater.","Prediction:
 Dratini lives in the water's edge,

He's a small Pokemon but a mighty one.

He knows","Prediction:
 Dratini,
A mysterious Pokemon,
Is now found in the edge."
